num_beds,equipment_hours,outdoor_temp,humidity,day_of_week,is_weekend,building_area,occupancy_rate,hvac_efficiency,daily_energy_kwh
428,16.19663610997389,8.278534724706857,35.69450647604077,5,1,6381,0.5121460328225711,0.7181864328722466,24569.47844294987
469,15.268778546969177,31.411742755950712,65.64496683418275,0,0,13154,0.746757090528428,0.6597478021162738,42305.12931921332
29,11.608394084655954,22.217588503700515,72.15841235149372,3,1,39235,0.5450048079312251,0.6443204742429323,34270.58148304798
331,14.969994433029536,15.585661740128296,33.991656492651316,1,0,18439,0.9498607863865542,0.9337622054329348,28261.960475162818
305,15.929709499708432,22.19963621349949,43.847679235591905,2,1,24122,0.3459382617244723,0.7887108565595273,27031.141437477294
261,14.913737769909469,23.285545089191256,84.94033393569899,2,0,28956,0.6845882824426752,0.5105448299153247,46762.12144404379
270,12.888389055024032,24.694909465781873,66.97886953397378,0,1,22264,0.7136063871765801,0.6935791587999409,28632.661026917944
384,4.293341140925277,20.442829977936427,44.777161128631896,1,1,49774,0.7569096866440568,0.8937539148847866,38349.472091062096
24,15.741234154023019,26.201435609866984,71.4407862688804,1,1,8149,0.4789663563322701,0.6356552838848006,10694.61692863548
138,7.368887702854392,37.15571487122321,65.80658519770138,0,0,29660,0.5551964992639051,0.5425503551484747,46062.05397912075
308,16.85151937894379,17.67938304845069,60.0945419950769,1,0,45660,0.8905763707654843,0.841273147215463,55723.79308696265
393,19.18688655845732,30.400076212698217,88.57121849928502,3,1,25528,0.4364599382791119,0.7727062243712366,51810.622357294415
84,14.00890618261483,36.30583948884812,71.00722664445053,0,0,6168,0.8788074930213534,0.7566406285219267,12513.698758190161
165,14.847273299594766,20.95927465159779,52.52646658007476,3,1,40897,0.6938587960319196,0.5241094518233336,35851.344210689174
243,23.029571193319825,20.520954273366645,78.00440592461209,1,0,20032,0.8335312578358574,0.5632245544079828,38329.06691940362
258,20.943347227451483,26.074094487417284,83.07499757527127,0,1,40294,0.7995251563844301,0.7801472282959012,63527.438634481165
196,22.2847303190294,25.699236579787083,37.513233571009884,1,0,48827,0.44525804676941527,0.5935207286564761,65209.35320340915
286,20.275325766391727,33.23062698141969,42.03317867071599,0,1,8516,0.698168915503711,0.726831535886791,22818.17961224436
360,6.178366836934629,21.676918432240242,42.97362054766678,1,1,24751,0.9074062069635647,0.7451967587132271,25499.309382219242
301,6.979837119403895,39.86430323738044,71.47270856319241,3,1,35373,0.6024813657613506,0.6275782356219227,51098.33730753278
82,14.532475945379192,7.081504910354827,66.182373303197,6,1,35270,0.9766135391563218,0.9267913199936717,39720.88647771528
236,8.921393175959965,5.110874700324561,67.13949388191529,3,0,15386,0.6165505700712026,0.8791088480760088,28175.651007229288
361,13.533909500823183,27.406940904586833,86.44639798137005,1,1,41323,0.3999499456675193,0.8250680784347593,65280.91277422788
334,11.887306476367005,15.445221932665683,76.55469196843836,0,0,19157,0.5726042760543713,0.5350972398842341,35090.0335954855
302,14.988284768609066,13.413383604481933,37.67621547070699,2,0,42879,0.966191684473376,0.5477585086890587,63705.80860427302
196,18.937514322716453,15.916467800149816,50.850424945510866,3,1,44520,0.523804594537898,0.72175160563923,38579.09667255446
480,18.309818141985488,13.9616647786734,56.12361877054414,3,0,44132,0.907668711906944,0.5723210071359436,85327.4759125362
436,14.424682649706687,6.077651738115675,53.75769532485629,5,0,8626,0.9168754771773229,0.9402194585882633,32249.249511367987
117,20.447868376341162,39.0036564836706,70.15851654971274,2,0,25400,0.5451305670323727,0.5713341053123342,43091.858296942206
124,12.617241830760667,12.726092095847362,83.51358619539376,1,1,41643,0.35828036063544244,0.7193605259587883,56798.27051464489
118,21.93428579680245,30.69104169062572,48.36308781136728,6,0,43265,0.8071905364111727,0.6638544755786774,57679.703374545374
404,5.425605401103278,31.690873814296136,63.112628185271134,0,0,20979,0.5180586093097902,0.787723889654344,38519.325419684064
424,23.09320060066615,37.524008930253025,77.36456531481514,5,1,16529,0.8480465299803006,0.5580663840002412,46081.41119872333
330,17.093861628626964,6.069230998268299,54.973083530720956,1,1,21645,0.6098583937823032,0.6936423926190759,37630.26570516438
25,11.601490178744106,35.521691845645265,40.08708770395775,4,0,31424,0.639686719639835,0.6236172647632147,35382.39980370427
495,7.943082531457547,23.45291632939301,58.4970579158249,6,1,18382,0.8445365847239756,0.8994881861022596,29089.448700104076
484,13.583664588871999,27.139043848803976,33.31335124458171,3,0,9025,0.5676543317431395,0.5182635704606128,32836.072580849635
216,7.8911664637060195,27.55645969923618,86.5430072401366,4,0,48226,0.6101891417260401,0.9111773723029066,75976.2911510422
370,7.326632154862843,33.69292317446546,34.489272311698386,3,0,18844,0.5633333281387355,0.8748473623488502,30059.30934504639
152,16.347035148259486,16.66925627556887,56.307402915034686,3,1,9175,0.557138360694096,0.6339068223983669,13284.68878747991
377,14.461694491635694,30.65679164509977,61.79287566531157,4,0,35519,0.6681626038310216,0.8551807946046971,61375.02471535604
278,17.401920692218834,23.5002338402769,89.11822993723712,6,1,14174,0.8661596111508054,0.5140461021524364,28157.383612104237
456,22.592117548439784,32.768790500687174,39.961309418571645,4,1,8443,0.5532378183457961,0.9350894976320271,32264.005398164394
42,14.645204266780803,39.66911114695467,36.865891116741516,1,0,26395,0.6669783043764157,0.7369677241654051,28547.853210632013
72,15.618641065255954,12.022785609131644,30.522368823752615,5,1,15725,0.7695091278098205,0.6364764617294504,16533.942608079047
184,5.792526783098842,39.81270245459993,39.33428621215814,5,1,38461,0.48860761241255846,0.6631624456676046,39623.263298737445
221,18.35271571817259,8.14342539989709,42.43637874406006,4,1,46115,0.4942659634316748,0.5298824090572238,56102.96181804149
477,11.998104136083125,5.0811141766684855,67.83485649498553,1,1,49548,0.9533891889164183,0.9452072813189176,70540.80403492838
102,23.534504773251577,6.545667766224094,43.18240742348402,5,1,36351,0.8064742013317621,0.5176813753178116,42217.6478419387
164,20.463480311913205,16.96238416578666,31.231248883759513,1,0,23196,0.7040306733563162,0.7947082054165365,23183.302843998936
104,14.449620810322367,27.151721573745196,79.59710073014932,1,1,19254,0.7534040380944284,0.6992311674679063,28324.389692008335
97,6.4644530834433205,7.416033931074737,51.935742060238006,3,0,19021,0.3205096101723928,0.9270122981849218,23117.446966405863
476,21.188315865611784,5.198303508534854,51.22180119484403,5,0,10724,0.7326720758931877,0.6106998831380578,43823.77762022444
385,19.995621908480434,37.79818599605782,48.148741750075594,5,0,33690,0.6566562112569413,0.739439070772105,61123.75462383704
